2025-03-20 12:39:13.363,95,Blue,"Village","No","Resources",2,3,"Animal: 1, Metal: 3, Wood: 1, Clay: 0"
2025-03-20 12:39:13.366,95,Blue,"Town","No","Resources",2,4,"Animal: 1, Metal: 3, Wood: 1, Clay: 0"
2025-03-20 12:39:13.368,95,Blue,"Road","No","Resources",7,11,"Animal: 1, Metal: 3, Wood: 1, Clay: 0"
2025-03-20 12:39:13.372,95,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Metal: 3, Wood: 1, Clay: 0"
2025-03-20 12:39:13.437,96,Orange,"Road","No","Resources",6,12,"Animal: 4, Wood: 3, Metal: 0, Clay: 0, Food: 0"
2025-03-20 12:39:13.440,96,Orange,"Card","No","Resources",-1,-1,"Animal: 4, Wood: 3, Metal: 0, Clay: 0, Food: 0"
2025-03-20 12:39:13.440,96,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:13.474,96,Orange,"Town","No","Resources",2,4,"Animal: 0, Wood: 4, Metal: 0, Clay: 0, Food: 0"
2025-03-20 12:39:13.561,97,Red,"Town","No","Resources",3,4,"Food: 2, Wood: 1, Metal: 0, Clay: 2, Animal: 0"
2025-03-20 12:39:13.564,97,Red,"Village","No","Resources",4,2,"Food: 2, Wood: 1, Metal: 0, Clay: 2, Animal: 0"
2025-03-20 12:39:13.593,97,Red,"Road","No","Resources",13,3,"Food: 2, Wood: 0, Metal: 0, Clay: 1, Animal: 0"
2025-03-20 12:39:13.596,97,Red,"Card","No","Resources",-1,-1,"Food: 2, Wood: 0, Metal: 0, Clay: 1, Animal: 0"
2025-03-20 12:39:13.655,98,White,"Card","No","Resources",-1,-1,"Clay: 7, Metal: 0, Animal: 0, Food: 0, Wood: 0"
2025-03-20 12:39:13.672,98,White,"Road","No","Resources",8,12,"Clay: 7, Metal: 0, Animal: 0, Food: 0, Wood: 0"
2025-03-20 12:39:13.675,98,White,"Village","No","Resources",1,3,"Clay: 7, Metal: 0, Animal: 0, Food: 0, Wood: 0"
2025-03-20 12:39:13.677,98,White,"Card","No","Resources",-1,-1,"Clay: 7, Metal: 0, Animal: 0, Food: 0, Wood: 0"
2025-03-20 12:39:13.773,99,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 3, Wood: 1, Clay: 0"
2025-03-20 12:39:13.784,99,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 3, Wood: 1, Clay: 0"
2025-03-20 12:39:13.816,99,Blue,"Village","No","Resources",2,3,"Animal: 2, Metal: 3, Wood: 1, Clay: 0"
2025-03-20 12:39:13.819,99,Blue,"Road","No","Resources",7,11,"Animal: 2, Metal: 3, Wood: 1, Clay: 0"
2025-03-20 12:39:13.880,100,Orange,"Road","No","Resources",6,12,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:13.880,100,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:13.934,101,Red,"Card","No","Resources",-1,-1,"Food: 4, Wood: 1, Metal: 0, Clay: 1, Animal: 0"
2025-03-20 12:39:13.969,101,Red,"Village","No","Resources",4,2,"Food: 4, Wood: 0, Metal: 1, Clay: 0, Animal: 0"
2025-03-20 12:39:13.972,101,Red,"Card","No","Resources",-1,-1,"Food: 4, Wood: 0, Metal: 1, Clay: 0, Animal: 0"
2025-03-20 12:39:13.975,101,Red,"Town","No","Resources",3,4,"Food: 4, Wood: 0, Metal: 1, Clay: 0, Animal: 0"
2025-03-20 12:39:14.036,102,White,"Village","No","Resources",1,3,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.097,103,Blue,"Road","No","Resources",7,11,"Animal: 3, Metal: 5, Wood: 1, Clay: 0"
2025-03-20 12:39:14.100,103,Blue,"Village","No","Resources",2,3,"Animal: 3, Metal: 5, Wood: 1, Clay: 0"
2025-03-20 12:39:14.103,103,Blue,"Town","No","Resources",2,4,"Animal: 3, Metal: 5, Wood: 1, Clay: 0"
2025-03-20 12:39:14.184,104,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:14.194,104,Orange,"Town","No","Resources",2,4,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:14.197,104,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:14.201,104,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:14.204,104,Orange,"Road","No","Resources",6,12,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:14.258,105,Red,"Card","No","Resources",-1,-1,"Food: 4, Wood: 0, Metal: 1, Clay: 1, Animal: 0"
2025-03-20 12:39:14.321,106,White,"Card","No","Resources",-1,-1,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.331,106,White,"Card","No","Resources",-1,-1,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.333,106,White,"Village","No","Resources",1,3,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.336,106,White,"Town","No","Resources",2,4,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.340,106,White,"Road","No","Resources",8,12,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.401,107,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 1, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:14.456,108,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:14.470,108,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:14.475,108,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:14.530,109,Red,"Card","No","Resources",-1,-1,"Food: 6, Wood: 1, Metal: 1, Clay: 1, Animal: 0"
2025-03-20 12:39:14.613,109,Red,"Town","No","Resources",3,4,"Food: 5, Wood: 1, Metal: 0, Clay: 1, Animal: 0"
2025-03-20 12:39:14.633,109,Red,"Village","No","Resources",4,2,"Food: 5, Wood: 0, Metal: 0, Clay: 0, Animal: 0"
2025-03-20 12:39:14.688,110,White,"Village","No","Resources",1,3,"Clay: 3, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.691,110,White,"Road","No","Resources",8,12,"Clay: 3, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.741,111,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 1, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:14.754,111,Blue,"Village","No","Resources",2,3,"Animal: 2, Metal: 1, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:14.756,111,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 1, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:14.805,112,Orange,"Card","No","Resources",-1,-1,"Animal: 4, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:14.816,112,Orange,"Road","No","Resources",6,12,"Animal: 4, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:14.821,112,Orange,"Town","No","Resources",2,4,"Animal: 4, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:14.821,112,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:14.854,112,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Wood: 2, Metal: 1, Clay: 1, Food: 0"
2025-03-20 12:39:14.981,114,White,"Card","No","Resources",-1,-1,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.993,114,White,"Village","No","Resources",1,3,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.996,114,White,"Card","No","Resources",-1,-1,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:14.999,114,White,"Town","No","Resources",2,4,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:15.004,114,White,"Road","No","Resources",8,12,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:15.074,115,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 1, Wood: 3, Clay: 0, Food: 0"
2025-03-20 12:39:15.176,115,Blue,"Road","No","Resources",7,11,"Animal: 3, Metal: 2, Wood: 3, Clay: 0, Food: 0"
2025-03-20 12:39:15.178,115,Blue,"Town","No","Resources",2,4,"Animal: 3, Metal: 2, Wood: 3, Clay: 0, Food: 0"
2025-03-20 12:39:15.260,116,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:15.265,116,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Wood: 2, Metal: 1, Clay: 1, Food: 0"
2025-03-20 12:39:15.318,117,Red,"Card","No","Resources",-1,-1,"Food: 7, Wood: 0, Metal: 1, Clay: 0, Animal: 0"
2025-03-20 12:39:15.376,118,White,"Card","No","Resources",-1,-1,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:15.392,118,White,"Card","No","Resources",-1,-1,"Clay: 5, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:15.435,119,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Metal: 2, Wood: 2, Clay: 1, Food: 0"
2025-03-20 12:39:15.449,119,Blue,"Village","No","Resources",2,3,"Animal: 3, Metal: 2, Wood: 2, Clay: 1, Food: 0"
2025-03-20 12:39:15.451,119,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Metal: 2, Wood: 2, Clay: 1, Food: 0"
2025-03-20 12:39:15.525,120,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 1, Clay: 1, Food: 0"
2025-03-20 12:39:15.535,120,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 1, Clay: 1, Food: 0"
2025-03-20 12:39:15.646,120,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:15.652,120,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 1, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:15.654,120,Orange,"Road","No","Resources",6,11,"Animal: 1, Wood: 1, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:15.698,121,Red,"Card","No","Resources",-1,-1,"Food: 6, Wood: 1, Metal: 0, Clay: 0, Animal: 0"
2025-03-20 12:39:15.755,122,White,"Card","No","Resources",-1,-1,"Clay: 5, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:15.767,122,White,"Card","No","Resources",-1,-1,"Clay: 5, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:15.769,122,White,"Town","No","Resources",2,4,"Clay: 5, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:15.820,123,Blue,"Road","No","Resources",6,10,"Animal: 3, Metal: 2, Wood: 3, Clay: 0, Food: 0"
2025-03-20 12:39:15.822,123,Blue,"Village","No","Resources",2,3,"Animal: 3, Metal: 2, Wood: 3, Clay: 0, Food: 0"
2025-03-20 12:39:15.849,123,Blue,"Card","No","Resources",-1,-1,"Animal: 4, Metal: 2, Wood: 1, Clay: 0, Food: 0"
2025-03-20 12:39:15.853,123,Blue,"Town","No","Resources",2,4,"Animal: 4, Metal: 2, Wood: 1, Clay: 0, Food: 0"
2025-03-20 12:39:15.906,124,Orange,"Road","No","Resources",6,11,"Animal: 3, Wood: 1, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:15.908,124,Orange,"Town","No","Resources",2,4,"Animal: 3, Wood: 1, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:15.954,125,Red,"Card","No","Resources",-1,-1,"Food: 6, Wood: 1, Metal: 0, Clay: 0, Animal: 0"
2025-03-20 12:39:15.969,125,Red,"Town","No","Resources",3,4,"Food: 6, Wood: 1, Metal: 0, Clay: 0, Animal: 0"
2025-03-20 12:39:15.972,125,Red,"Card","No","Resources",-1,-1,"Food: 6, Wood: 1, Metal: 0, Clay: 0, Animal: 0"
2025-03-20 12:39:16.026,126,White,"Card","No","Resources",-1,-1,"Clay: 5, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:16.028,126,White,"Road","No","Resources",8,12,"Clay: 5, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:16.068,127,Blue,"Card","No","Resources",-1,-1,"Animal: 5, Metal: 2, Wood: 1, Clay: 0, Food: 0"
2025-03-20 12:39:16.081,127,Blue,"Road","No","Resources",6,10,"Animal: 5, Metal: 2, Wood: 1, Clay: 0, Food: 0"
2025-03-20 12:39:16.083,127,Blue,"Town","No","Resources",2,4,"Animal: 5, Metal: 2, Wood: 1, Clay: 0, Food: 0"
2025-03-20 12:39:16.160,128,Orange,"Card","No","Resources",-1,-1,"Animal: 4, Wood: 1, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:16.170,128,Orange,"Card","No","Resources",-1,-1,"Animal: 4, Wood: 1, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:16.293,128,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:16.301,128,Orange,"Town","No","Resources",2,4,"Animal: 1, Wood: 1, Metal: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.303,128,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 1, Metal: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.305,128,Orange,"Road","No","Resources",6,11,"Animal: 1, Wood: 1, Metal: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.361,129,Red,"Card","No","Resources",-1,-1,"Food: 4, Wood: 1, Metal: 0, Clay: 0, Animal: 0"
2025-03-20 12:39:16.393,129,Red,"Village","No","Resources",5,2,"Food: 4, Wood: 1, Metal: 0, Clay: 1, Animal: 0"
2025-03-20 12:39:16.396,129,Red,"Town","No","Resources",3,4,"Food: 4, Wood: 1, Metal: 0, Clay: 1, Animal: 0"
2025-03-20 12:39:16.418,129,Red,"Road","No","Pieces",13,0,""
2025-03-20 12:39:16.468,130,White,"Card","No","Resources",-1,-1,"Clay: 7, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:16.480,130,White,"Card","No","Resources",-1,-1,"Clay: 7, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:16.526,131,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 2, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.536,131,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 2, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.539,131,Blue,"Road","No","Resources",6,10,"Animal: 2, Metal: 2, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.584,132,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Wood: 1, Metal: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.593,132,Orange,"Road","No","Resources",6,11,"Animal: 2, Wood: 1, Metal: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.595,132,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Wood: 1, Metal: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.653,133,Red,"Town","No","Resources",3,4,"Food: 4, Wood: 0, Metal: 0, Clay: 1, Animal: 0"
2025-03-20 12:39:16.698,134,White,"Card","No","Resources",-1,-1,"Clay: 8, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:16.711,134,White,"Village","No","Resources",1,3,"Clay: 8, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:16.715,134,White,"Card","No","Resources",-1,-1,"Clay: 8, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:16.718,134,White,"Town","No","Resources",2,4,"Clay: 8, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:16.720,134,White,"Road","No","Resources",8,12,"Clay: 8, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:16.787,135,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 2, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.798,135,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 2, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.827,135,Blue,"Road","No","Resources",6,10,"Animal: 2, Metal: 2, Wood: 3, Clay: 0, Food: 0"
2025-03-20 12:39:16.854,135,Blue,"Village","No","Resources",2,3,"Animal: 2, Metal: 2, Wood: 1, Clay: 0, Food: 1"
2025-03-20 12:39:16.906,136,Orange,"Town","No","Resources",2,4,"Animal: 4, Wood: 2, Metal: 2, Clay: 0, Food: 0"
2025-03-20 12:39:16.932,136,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:16.988,137,Red,"Card","No","Resources",-1,-1,"Food: 5, Wood: 1, Metal: 0, Clay: 1, Animal: 0"
2025-03-20 12:39:17.001,137,Red,"Village","No","Resources",5,2,"Food: 5, Wood: 1, Metal: 0, Clay: 1, Animal: 0"
2025-03-20 12:39:17.001,137,Red,"Road","No","Pieces",13,0,""
2025-03-20 12:39:17.028,137,Red,"Town","No","Resources",3,4,"Food: 1, Wood: 1, Metal: 1, Clay: 1, Animal: 0"
2025-03-20 12:39:17.031,137,Red,"Card","No","Resources",-1,-1,"Food: 1, Wood: 1, Metal: 1, Clay: 1, Animal: 0"
2025-03-20 12:39:17.091,138,White,"Card","No","Resources",-1,-1,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 1"
2025-03-20 12:39:17.112,138,White,"Road","No","Resources",9,11,"Clay: 3, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:17.115,138,White,"Village","No","Resources",1,3,"Clay: 3, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:17.117,138,White,"Town","No","Resources",2,4,"Clay: 3, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:17.178,139,Blue,"Road","No","Resources",6,10,"Animal: 1, Metal: 2, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:17.184,139,Blue,"Village","No","Resources",2,3,"Animal: 1, Metal: 2, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:17.236,140,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:17.250,140,Orange,"Town","No","Resources",2,4,"Animal: 0, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:17.250,140,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:17.254,140,Orange,"Road","No","Resources",6,11,"Animal: 0, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:17.256,140,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:17.306,141,Red,"Card","No","Resources",-1,-1,"Food: 2, Wood: 2, Metal: 1, Clay: 1, Animal: 0"
2025-03-20 12:39:17.319,141,Red,"Village","No","Resources",5,2,"Food: 2, Wood: 2, Metal: 1, Clay: 2, Animal: 0"
2025-03-20 12:39:17.321,141,Red,"Town","No","Resources",3,4,"Food: 2, Wood: 2, Metal: 1, Clay: 2, Animal: 0"
2025-03-20 12:39:17.321,141,Red,"Road","No","Pieces",13,0,""
2025-03-20 12:39:17.326,141,Red,"Card","No","Resources",-1,-1,"Food: 2, Wood: 2, Metal: 1, Clay: 2, Animal: 0"
2025-03-20 12:39:17.371,142,White,"Card","No","Resources",-1,-1,"Clay: 5, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:17.432,143,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Metal: 3, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:17.443,143,Blue,"Road","No","Resources",6,10,"Animal: 3, Metal: 3, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:17.448,143,Blue,"Village","No","Resources",2,3,"Animal: 3, Metal: 3, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:17.451,143,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Metal: 3, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:17.505,144,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:17.516,144,Orange,"Road","No","Resources",6,11,"Animal: 0, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:17.576,145,Red,"Town","No","Resources",3,4,"Food: 2, Wood: 2, Metal: 2, Clay: 3, Animal: 0"
2025-03-20 12:39:17.628,146,White,"Road","No","Resources",9,11,"Clay: 6, Metal: 0, Animal: 0, Food: 1, Wood: 0"
2025-03-20 12:39:17.673,147,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Metal: 3, Wood: 4, Clay: 0, Food: 0"
2025-03-20 12:39:17.687,147,Blue,"Village","No","Resources",2,3,"Animal: 3, Metal: 3, Wood: 5, Clay: 0, Food: 0"
2025-03-20 12:39:17.689,147,Blue,"Road","No","Resources",6,10,"Animal: 3, Metal: 3, Wood: 5, Clay: 0, Food: 0"
2025-03-20 12:39:17.693,147,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Metal: 3, Wood: 5, Clay: 0, Food: 0"
2025-03-20 12:39:17.747,148,Orange,"Town","No","Resources",2,4,"Animal: 0, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:17.749,148,Orange,"Road","No","Resources",6,11,"Animal: 0, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:17.752,148,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:17.752,148,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:17.796,149,Red,"Card","No","Resources",-1,-1,"Food: 2, Wood: 2, Metal: 2, Clay: 3, Animal: 0"
2025-03-20 12:39:17.807,149,Red,"Card","No","Resources",-1,-1,"Food: 3, Wood: 2, Metal: 2, Clay: 3, Animal: 0"
2025-03-20 12:39:17.812,149,Red,"Village","No","Resources",5,2,"Food: 3, Wood: 2, Metal: 2, Clay: 3, Animal: 0"
2025-03-20 12:39:17.887,150,White,"Village","No","Resources",2,3,"Clay: 3, Metal: 0, Animal: 0, Food: 1, Wood: 1"
2025-03-20 12:39:17.942,151,Blue,"Town","No","Resources",2,4,"Animal: 3, Metal: 3, Wood: 6, Clay: 0, Food: 0"
2025-03-20 12:39:17.945,151,Blue,"Road","No","Resources",6,10,"Animal: 3, Metal: 3, Wood: 6, Clay: 0, Food: 0"
2025-03-20 12:39:17.947,151,Blue,"Village","No","Resources",2,3,"Animal: 3, Metal: 3, Wood: 6, Clay: 0, Food: 0"
2025-03-20 12:39:17.989,152,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:18.006,152,Orange,"Town","No","Resources",2,4,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:18.011,152,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:18.052,153,Red,"Card","No","Resources",-1,-1,"Food: 4, Wood: 3, Metal: 2, Clay: 3, Animal: 0"
2025-03-20 12:39:18.061,153,Red,"Card","No","Resources",-1,-1,"Food: 4, Wood: 3, Metal: 2, Clay: 3, Animal: 0"
2025-03-20 12:39:18.150,153,Red,"Village","No","Resources",5,2,"Food: 2, Wood: 1, Metal: 1, Clay: 3, Animal: 0"
2025-03-20 12:39:18.154,153,Red,"Card","No","Resources",-1,-1,"Food: 2, Wood: 1, Metal: 1, Clay: 3, Animal: 0"
2025-03-20 12:39:18.154,153,Red,"Road","No","Pieces",13,0,""
2025-03-20 12:39:18.205,154,White,"Card","No","Resources",-1,-1,"Clay: 3, Metal: 0, Animal: 0, Food: 1, Wood: 1"
2025-03-20 12:39:18.214,154,White,"Village","No","Resources",2,3,"Clay: 3, Metal: 0, Animal: 0, Food: 1, Wood: 1"
2025-03-20 12:39:18.217,154,White,"Town","No","Resources",2,4,"Clay: 3, Metal: 0, Animal: 0, Food: 1, Wood: 1"
2025-03-20 12:39:18.269,155,Blue,"Village","No","Resources",2,3,"Animal: 3, Metal: 1, Wood: 4, Clay: 0, Food: 0"
2025-03-20 12:39:18.271,155,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Metal: 1, Wood: 4, Clay: 0, Food: 0"
2025-03-20 12:39:18.274,155,Blue,"Road","No","Resources",6,10,"Animal: 3, Metal: 1, Wood: 4, Clay: 0, Food: 0"
2025-03-20 12:39:18.321,156,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:18.329,156,Orange,"Town","No","Resources",2,4,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:18.332,156,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:18.382,157,Red,"Card","No","Resources",-1,-1,"Food: 3, Wood: 2, Metal: 1, Clay: 4, Animal: 0"
2025-03-20 12:39:18.384,157,Red,"Village","No","Resources",5,2,"Food: 3, Wood: 2, Metal: 1, Clay: 4, Animal: 0"
2025-03-20 12:39:18.387,157,Red,"Town","No","Resources",3,4,"Food: 3, Wood: 2, Metal: 1, Clay: 4, Animal: 0"
2025-03-20 12:39:18.434,158,White,"Card","No","Resources",-1,-1,"Clay: 4, Metal: 0, Animal: 0, Food: 1, Wood: 1"
2025-03-20 12:39:18.495,159,Blue,"Card","No","Resources",-1,-1,"Animal: 4, Metal: 1, Wood: 4, Clay: 0, Food: 0"
2025-03-20 12:39:18.524,159,Blue,"Village","No","Resources",2,3,"Animal: 5, Metal: 1, Wood: 2, Clay: 0, Food: 0"
2025-03-20 12:39:18.579,160,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:18.579,160,Orange,"Village","No","Location",0,3,""
2025-03-20 12:39:18.583,160,Orange,"Town","No","Resources",2,4,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:18.586,160,Orange,"Road","No","Resources",6,11,"Animal: 1, Wood: 2, Metal: 1, Clay: 0, Food: 0"
2025-03-20 12:39:18.650,161,Red,"Card","No","Resources",-1,-1,"Food: 3, Wood: 2, Metal: 1, Clay: 5, Animal: 0"
2025-03-20 12:39:18.704,161,Red,"Village","No","Resources",5,2,"Food: 5, Wood: 2, Metal: 1, Clay: 1, Animal: 0"
2025-03-20 12:39:18.915,162,White,"Town","No","Resources",2,4,"Clay: 5, Metal: 1, Animal: 0, Food: 1, Wood: 1"
2025-03-20 12:39:18.983,163,Blue,"Village","No","Resources",2,3,"Animal: 5, Metal: 0, Wood: 0, Clay: 0, Food: 0"
2025-03-20 12:39:18.986,163,Blue,"Road","No","Resources",6,10,"Animal: 5, Metal: 0, Wood: 0, Clay: 0, Food: 0"
2025-03-20 12:39:18.989,163,Blue,"Town","No","Resources",2,4,"Animal: 5, Metal: 0, Wood: 0, Clay: 0, Food: 0"
